Work Package Code,Service Code,Service Line
C,C8,29.24.4. Cradle access systems;
C,C8,29.24.5. Fall and arrest safety lifelines and man safe systems;
C,C8,29.24.6. Lightning protection systems;
C,C8,29.24.7. Flood protection systems;
C,C8,"29.24.8. Window and door security equipment, e.g. shutters, window bars and grilles;"
C,C8,"29.24.9. Bird protection systems, e.g. nets, spikes and sirens;"
C,C8,29.24.10. Waste storage and recycling facilities;
C,C8,29.24.11. External fire exits and fire escape routes;
C,C8,29.24.12. Doors including locks and door furniture;
C,C8,"29.24.13. External lighting systems, including pathway and street lighting; and"
C,C8,29.24.14. External vehicle storage facilities; e.g. cycle and motorcycle enclosures.
C,C8,29.25. The Supplier shall ensure that the integrity of all fire doors and associated fire protection systems are tested regularly in accordance with the Buyer Premises’ fire risk assessments in order to ensure they retain their designated fire integrity rating and will function correctly and will perform to their designed standard in the event of a fire. The items to be tested shall include but not be limited to:
C,C8,29.25.1. Door frames;
C,C8,29.25.2. Door leaves;
C,C8,29.25.3. Door glazing;
C,C8,29.25.4. Door hinges;
C,C8,29.25.5. Door seals;
C,C8,29.25.6. Door handles;
C,C8,29.25.7. Door self-closing devices;
C,C8,29.25.8. Door hold-open devices; and
C,C8,29.25.9. Door signage.
C,C8,29.26. The Supplier shall ensure all Planned Preventative Maintenance works are managed in compliance with [SFG20] and / or Buyer specified requirements and are logged and recorded within the CAFM System.
C,C8,29.27. The Supplier shall inform the Buyer immediately if a fault is discovered which has potential to impact on the Buyer’s fire safety and / or safe evacuation procedures in place within the Buyer Premises.
C,C8,"29.28. The Supplier shall undertake a review of the fire door and associated systems during the Mobilisation Period and shall submit a report for the reporting of the condition of the PPM items, which shall be agreed with the Buyer prior to the commencement of the first round of Planned Preventative Maintenance scheduled inspections."
C,C8,29.29. The report shall be submitted electronically to the Buyer within [5 Working Days] of undertaking the inspection.
C,C8,"29.30. The Supplier shall report any defects of a health and safety nature it finds during the course of its inspection, together with a recommendation for remedial action if defects cannot be fixed during the inspection via email within [24 hours] of the inspection."
C,C9,Reactive Maintenance Service
C,C9,"30.1. All applicable requirements detailed in paragraph 1 (Statutory and Mandated Requirements), shall apply to this Service."
C,C9,"30.2. The Supplier shall provide a professionally managed Service for reactive repairs and maintenance [24 hours per day, 365 days per year]."
C,C9,"30.3. This Service shall be managed through the CAFM System with all Reactive Maintenance works being recorded, tracked and progressed through to completion. "
C,C9,"30.4. All Reactive Maintenance Works (including labour, materials, profit, Overheads and any other relevant costs) up to an Inclusive Repair Threshold (as stated in the Order Form) shall be carried out and included within the Supplier’s Charges."
C,C9,"30.5. All reactive repairs and maintenance (including labour, materials, profit, Overheads and any other relevant costs) above the Inclusive Repair Threshold (as stated in the Order Form) and works arising from Planned Preventative Maintenance, are to be managed using the Additional Works and Approval Process as outlined Call-Off Schedule 25 (Additional Works). "
C,C9,"30.6. All Works Arising from Planned Preventative Maintenance (including labour, materials, profit, Overheads and any other relevant costs) up to an Inclusive Repair Threshold (as stated in the Order Form) shall be carried out and included within the Supplier’s Charges."
C,C9,"30.7. The Supplier shall work alongside the Buyer in forward planning, providing cost estimates for financial planning and shall advise the Buyer when the cost of repairing and/or maintaining an Asset outweighs the cost of replacing it and is likely to cause on-going unplanned downtime or pose potential health and safety risks (Beyond Economic Repair)."
C,C9,"30.8. When an Asset is Beyond Economic Repair the cost of replacement shall be met by the Supplier up to the Inclusive Repair Threshold. Where the cost of replacement exceeds the Inclusive Repair Threshold, only the cost above this value shall be billed to the Buyer through the Additional Works and Approval Process as detailed in Call-Off Schedule 25 (Additional Works)."
