Work Package Code,Service Code,Service Line
J,J.4,99.9. The Supplier shall ensure that the repairperson Services is reconciled quarterly and any unused time shall be rolled into the next quarterly provision. The Supplier shall record the nature of the tasks carried out under the Reactive Maintenance Service within the CAFM system.
J,J.4,"99.10. For consumables and small components, the Buyer may require the allocation of a fixed cost for each full day of the service at the Buyer Premises. Where this agreement exists, the Supplier shall be responsible for managing a Monthly reconciliation process with the Buyer to track projected and actual spend to ensure a value-for-money service is Delivered and maintained. Where these requirements exist details will be provided by the Buyer in the Call-Off Procedure."
J,J.5,100. Service J5 - Move and Space Management (Internal Moves)
J,J.5,100.1. The following Standards apply to this Service - SJ5.
J,J.5,"100.2. In respect of the move management Service, where a move is required the Supplier shall be responsible for managing the move process and for the execution of the move. The Supplier shall provide an estimate of the cost of the move, which shall be managed via Call-Off Schedule 25 – Billable Works and Projects."
J,J.5,100.3. The Supplier shall ensure that the Buyer has issued written approval prior to execution of any move.
J,J.5,"100.4. Where the move involves a flexible workspace, the management of the move shall be undertaken in conjunction with any third party Supplier in relation to space management to ensure that the aims and integrity of the flexible workspace is maintained."
J,J.5,100.5. Temporary storage of furniture may be a requirement for certain moves. Further details of the requirement will be provided by the Buyer in the Call-Off Procedure. Costs shall be managed via Call-Off Schedule 25 – Billable Works and Projects.
J,J.6,101. Service J6 – Porterage
J,J.6,101.1. The following Standards apply to this Service - SJ6.
J,J.6,"101.2. Where the Buyer specifies the Delivery of these Services in the Call-Off Procedure,"
J,J.6,the Supplier shall provide a professionally managed porterage Service as required at each Buyer Premises.
J,J.6,101.3. The Supplier shall recognise that certain buildings within a Buyer Premises may make urgent requests for porterage Services. The Supplier shall ensure these requests take priority over other requests.
J,J.6,"101.4. Where ad hoc requests for porterage Services are requested by the Buyer outside operational Working Hours, the Supplier shall be responsible for delivering the Services. Costs for this service shall be managed via Call-Off Schedule 25 – Billable Works and Projects."
J,J.6,"101.5.The porterage Service provided shall be flexible in nature and able to accomplish small office moves, the transport of inter-departmental supplies, and to assist other FM Services (whether Delivered by the Supplier or third party Suppliers) as required including the Delivery of internal and external post, parcels, delivering stationery to allocated store areas and moving heavy packages."
J,J.6,"101.6. The porterage Service shall also include general tasks including changing clock batteries, setting up meeting and conference rooms, flag flying, arranging office layout and connecting laptops and teleconference phones as requested before conferences and meetings coordinated via the helpdesk."
J,J.6,"101.7. Porterage Services may be required for both small and more complex tasks. For example, a small task may include, but not be limited to moving a filing cabinet; or for those more complex tasks requiring more time and effort these may include moving an entire management unit as part of a larger project."
J,J.7,102. Service J7 – Clocks
J,J.7,102.1. The following Standards apply to this Service - SJ7.
J,J.7,102.2. The Supplier shall:
J,J.7,102.2.1. Provide replacement batteries to a range of battery-powered
J,J.7,"clocks that are in use and dispose of empty batteries, in accordance with any Regulations governing the disposal of batteries; and"
J,J.7,102.2.2. Ensure appropriate change in clock time to all clocks within the Buyer Premises during the appropriate bi-annual British Summer Time (BST) / Greenwich Mean Time (GMT) time changes;
J,J.7,102.3. Where the Buyer Premises has antique clocks present that require specialist maintenance arrangements the Buyer shall provide a list of all clocks covered by this Service in the Call-Off Procedure. The Supplier shall ensure:
J,J.7,102.3.1. They are maintained in line with heritage requirements;
J,J.7,102.3.2. They are maintained by their original donating body such as the National Galleries Silver Trust etc.;
J,J.7,102.3.3. Where they require winding they shall receive the appropriate Service at appropriate intervals; and
J,J.7,102.3.4. The Supplier shall include all appropriate clock maintenance tasks and winding as part of their PPM schedule and log all repairs within the CAFM system.
J,J.7,102.4. Replacement of clocks shall be the responsibility of the Buyer
J,J.8,103. Service J8 – Signage
J,J.8,103.1. The following Standards apply to this Service - SJ8.
J,J.8,"103.2. Where the Buyer specifies the Delivery of these Services in the Call-Off Procedure,"
J,J.8,"the Supplier shall be responsible for all signage associated with the Health and Safety (Safety Signs and Signals) Regulations 1996, the Equality Act 2010, means of escape identification and any other statutory / mandatory signage at the Buyer Premises."
J,J.8,"103.3. At the mobilisation phase, the Supplier shall be responsible for undertaking a review of all statutory signage associated with the Health and Safety (Safety Signs and Signals) Regulations 1996, the Equality Act 2010, means of escape identification and any other statutory / mandatory signage at the Buyer Premises to identify:"
J,J.8,103.3.1. The condition of the installed signage; and
J,J.8,103.3.2. Levels of compliance with all statutory requirements.
J,J.8,"103.4. The Supplier shall be responsible for issuing the Buyer details of the review in a formal report upon completion during the Mobilisation Period, which shall include Rectification Plans and costs where appropriate."
J,J.8,103.5. The Supplier shall be pro-active in the provision of this Service and shall advise on any additional further signage that may be of benefit to the Buyer’s staff or the public throughout the course of the Call-Off Period.
J,J.8,103.6. The Supplier shall agree design elements for all signs with the Buyer and shall ensure only agreed formats are installed.
J,J.8,"103.7. The Buyer will conduct spot checks, with no notice, of the adequacy of existing signage from the Service Start Date, to be satisfied of adherence to this Service."
J,J.8,"103.8. Where throughout the course of the Call-Off Period the Buyer identifies a need for additional signage and this is deemed to be an addition to the Contract scope in the Call-Off Contract, costs for any work Orders issued by the Buyer shall be managed via Call-Off Schedule 25 - Billable Works and Projects."
J,J.8,"103.9. The Supplier shall be responsible for updating all relevant signage associated with the Health and Safety (Safety Signs and Signals) Regulations 1996, the Equality Act 2010, means of escape identification and any other statutory / mandatory signage at the Buyer Premises following the completion of any minor churn or any other movement of Buyer Staff."
